,HM504_CD_No,HM483_CD_Yes,HM574_CD_Yes,HM569_CD_Yes,HM539_CD_No,HM538_CD_No,HM520_CD_No,HM533_CD_Yes,HM601_CD_No,HM564_CD_Yes,HM518_CD_No,HM588_CD_No,HM560_CD_Yes,HM562_CD_Yes,HM568_CD_Yes,HM579_CD_Yes,HM557_CD_No,HM449_CD_Yes,HM458_CD_No,HM460_CD_Yes,HM502_Control_No,HM513_Control_No,HM590_Control_No,HM527_Control_No,HM528_Control_No,HM523_Control_No,HM467_Control_No,HM594_Control_No,HM561_Control_No,HM607_Control_No,HM563_Control_No,HM572_Control_No,HM531_Control_No,HM544_Control_No,HM537_Control_No,HM581_Control_No,HM540_Control_No,HM609_Control_No,HM455_Control_No,HM494_Control_No,HM621_UC_Yes,HM464_UC_Yes,HM505_UC_Yes,HM424_UC_Yes,HM573_UC_Yes,HM602_UC_Yes,HM616_UC_Yes,HM582_UC_Yes,HM543_UC_Yes,HM617_UC_Yes,HM620_UC_Yes,HM514_UC_Yes,HM558_UC_Yes,HM580_UC_Yes,HM550_UC_Yes,HM450_UC_Yes,HM482_UC_No,HM472_UC_Yes
0,17.59132983880428,8.997842763157536,11.499359654486591,12.475332300970718,0.38996534167150243,8.328198274179094,2.2234340081931827,6.196642038860742,10.386193810277442,-7.903592472988632,12.028493737974932,9.00790260197044,17.054578681321647,2.3156284661851223,19.61729975128248,24.282323543330318,13.276057162065914,-4.594005192826875,-3.4631746281638116,11.139090712658922,15.120151873344751,10.069860278698759,25.59006510099152,14.67108892043364,11.146694349657157,8.168742889502097,6.026908863823763,12.510252586171347,6.010496846040881,4.4080175888452455,12.208174095525528,25.853236592576792,18.905159508632735,35.33098583817508,30.944213674305512,15.425024978978398,9.76190714830768,-220.30035235198,17.612867545090186,26.141408184925627,5.999168546229616,-4.197841179465172,0.2704578313572934,-0.5399150058349546,4.860494495875277,-0.5930547847923215,-1.6339189484988603,8.231812347846157,11.959446608088616,-4.166813903549039,29.091087287340024,11.186208823539554,24.008017229231672,24.36328137264287,19.43984480746032,2.591558056447782,5.317289984064622,-0.12555527842432726
1,29.353607304512103,23.618217507705225,21.536708434882772,28.388361551137237,20.852566949915655,11.55761783315915,15.377342749243725,13.23587124028142,3.930925525523902,20.691655797034638,13.922936563637306,50.81918742962368,37.907371888275705,47.18092513073074,43.20825682515342,32.080111362849685,32.12173253340312,28.296565203897394,35.15704045984293,-211.60461222278084,15.58226553472768,13.163258806501297,17.997602512879652,22.974161962759766,11.80050971321122,0.8349564730611108,6.493509291458418,6.931159507818831,12.449047508861613,9.897591969953938,26.53604336095639,30.56864221007335,12.203143165278469,32.62420337959894,34.094388661240295,39.918967340431635,17.04286070496085,26.876959083544847,25.9236264254458,33.76755544501197,26.145185200837414,17.949962555067454,20.30921179741288,18.629940039292848,18.8029376986115,21.801175757585938,21.37679629038553,23.410361950925065,11.657960131023813,19.5591833870471,37.4765690228842,19.084323008110413,18.112340618847963,57.05982371642052,35.453690418563745,27.20226897632368,15.671515366509771,37.8156270007515
2,-6.343415395409353,-15.881756045830763,7.701986907422766,19.984291346335887,31.809456687135402,56.07259631624022,-232.31720676112226,41.94453724453858,5.885506870215115,30.3256153687718,13.47919280228556,0.3300228827081941,17.170524287641495,8.458058315935775,19.409949123747307,25.765810000605608,23.207108329301814,17.818268527768584,9.292020914009207,6.760632318415824,-9.385081869808268,-5.117607363959504,10.201435549964408,11.13873596873467,18.609751074262665,30.399092212874685,61.50281582998198,23.766208111690528,34.936410219940576,28.553835774423103,19.234190015019145,18.978102756135694,10.433124065905861,3.0966566555744723,12.567259785205072,22.997902620895744,13.594974363201578,19.97212110964726,15.261177662766267,15.03680184495155,5.36720296516986,2.1152482647989523,13.901359958599969,10.12512172545957,1.867625874999551,16.855116096387,6.916724979586574,29.85753866892407,22.47082401477329,10.902974614165167,11.024437755327234,13.955314545413872,29.590392828138672,13.395200399048678,18.624087936034268,9.114717786234968,21.093255753286076,9.117009816418928
3,-11.534303117658764,-5.624507575845811,4.864211072052627,9.741063881634265,4.893695137546509,2.216184062981882,-7.908895186037506,13.482555186450334,3.7237835987865084,25.02000869112882,12.26031930884567,27.763798855793265,10.019695652765122,28.6872545724272,-0.4984942566348839,5.422181682399471,11.042518064336127,12.350382785053023,32.44691908025902,13.98283077028646,-3.1036072975598734,-15.679162128864311,15.264439426250513,39.73820118266026,3.1478796376609006,7.509390036446778,16.65912390831742,2.7165196209348794,42.8409834442036,10.316820737825466,12.739051512751281,-3.727454060164554,4.739380038048649,66.78681515147701,48.026098264962464,-210.70659129381136,17.719246069830938,13.035706671569642,22.094386105583045,41.474905130660325,17.0027818491482,14.96476401057245,13.235662668586459,8.489299798451123,18.215053410990663,22.191788310614136,12.420514392341115,13.087743205940424,-10.355155761587032,20.652190316553217,10.765998190989547,31.167332106586727,9.528145001107811,10.256148600867096,12.632332845558464,24.220792314539928,8.990723303833835,24.21081464060343
4,-36.46179157247936,-15.292809696420324,12.215701870952435,-16.340500091203715,-0.8320797848735393,9.637079738173746,8.5761648880407,5.80913193991229,-15.212819857007593,1.1574970281346857,-13.002573183136114,17.821292019259786,-23.245680734862326,6.93448576485531,-21.089778691457838,-30.227768100003562,-17.576617808992502,-21.8139294212467,8.544257845594666,-22.232031795253988,-13.216735554384613,-26.115540008525358,-35.2873600539153,-10.878879357385692,-31.19519747262273,-12.080650063962391,3.4554081253747615,-6.535373701569555,-0.47010079797717397,-0.4901619569063738,74.10071152204374,-142.29911729100124,87.26391213254524,2.777639432765202,-6.631651206017566,10.158278291228214,-26.710265903053774,-18.764714273136644,-22.730820403215002,-11.911026228188208,-2.5745946762542316,3.331411815584494,-5.553965127096797,-0.5309154832645612,0.16715968464600423,-2.7524116154775427,-10.532833529861128,0.43538805881221754,30.28673598310164,0.2857760609593957,-115.57467423618237,22.54635834427709,73.68845069119807,-29.073633311192417,-26.155677393980067,-6.124706622241733,-23.80707770531751,13.016404326129145
5,-1.2078063177008644,6.60323772359156,-0.4363767695097568,-1.6525643046710656,-0.004746615050964698,8.308102996660816,3.2647479540349407,3.3588545906322254,-4.807699194336699,6.2900424712043925,-10.258966112540215,5.970878571405665,4.0297284052113245,1.5728168057511294,3.6440525883101595,1.9475678758171975,6.325762653073148,0.28955605143021734,-3.5136778699551794,2.506344854241885,-2.1992663938985375,-1.4522284597333819,-5.889658969150016,4.68316758220435,0.8501243009496359,7.081668379407057,9.762624197991672,-2.894878342053791,4.319570423579343,6.405461955536728,-2.152753175080584,-1.2586940945282563,1.2822034421865103,3.271942888462679,-1.0363192782178088,-0.4567152715718321,1.7315670741168967,2.6034612414901113,2.3575012934623634,7.6010864587351845,-4.533402514293383,-2.3105959633599227,-1.569423094974758,-5.59467266169628,-26.142179729181898,-176.14489988471882,182.27027475777345,5.738457504734778,4.2209899864063845,1.047308061789932,-7.2967340286411,1.7724621918714083,-1.10813640185694,3.78498006182613,0.6469285462192524,1.9438950305247586,-4.326358520501808,-2.3683560839535875
6,58.73904624733414,55.83870670585657,65.71804283840989,43.66504670902808,83.20976879642865,69.13693499096199,81.72032267080557,81.76779242389969,16.341260818975144,79.9900910341606,33.95412261090024,-26.37915413543508,-50.57530062388361,-24.43523702491301,-63.063607949777854,-58.41656053536824,-54.07462349814721,-63.39359206566148,-19.78887729077808,-49.186437017297834,53.83392833875607,56.13602646786974,45.90071193513271,22.48397372481746,25.879197688652958,77.48698947763386,85.26306185016062,65.9514734233459,52.73043018904358,57.80696373727365,31.16031125496777,40.519055214733164,33.84817863842682,-49.24464435797906,-49.95819517252185,-39.20340604788187,-47.92937136702381,-43.44761243159239,-45.74604153494446,-46.41493630208984,76.24125213632776,77.90671097188958,70.6442160416303,61.390474514957816,69.13753762212323,76.64013500404556,81.72782788967926,68.04134230883929,33.741085073639226,61.187343357848064,44.33346454553388,16.185590816200897,41.504939174115016,-58.717143793863485,-45.3754659394957,36.00149584215066,-55.079285366830334,-8.04949930060381
7,21.57074626354636,16.391038786600447,39.33717965017247,23.98810521264324,-186.75637889387005,16.916569553877,28.733802339214186,64.36276440964173,-7.499705739464539,26.863989066811484,4.0879018223421575,28.572905790224983,26.494484175183196,38.39998392029148,26.511127235168555,36.06689960818987,24.254590219679795,22.65001440898195,35.68703236642936,34.90503143160254,-1.6227583681851052,13.866535711614848,8.724559615586406,27.433280469708944,42.33129890586256,21.724357977693877,42.92353228253975,9.056196884356275,35.53213530117955,77.3891500112399,3.7738308408893544,-3.175057967029056,-2.2182439879837084,2.5871871162231503,10.474327225339547,30.958215875353574,12.43694872967771,18.23258969362111,12.637384387248463,4.942315411628195,36.87245414432338,37.62884194241948,41.45261703541283,40.85111309706715,42.89584092671419,51.046649651294416,47.031438482062796,45.413594616131796,25.674096840220372,42.45472171057596,-2.7704590672387197,5.669197375823824,15.944671084196722,35.25789212080433,20.12187638966839,32.150256384247285,25.158718916032225,36.49640685530703
8,0.22654549305108887,-2.8505460746782463,9.929903463126267,4.267797524164861,4.950606543731988,-0.6639131350970058,2.700627879192906,-1.4281462690485278,9.434284242688197,5.472395969524399,6.635407875544281,2.575395214171292,9.523681718309222,9.006022258647722,0.23333838566923099,-0.2237055467572955,13.409516203921903,-4.573952541178949,4.777545416890495,7.59437553580739,3.0941702613662674,2.7577170259091512,6.959685480620151,4.660446241570338,-2.4014547730385156,-3.284090142357922,3.3483098744638204,-1.6405152987736502,10.5996080592166,3.9257758318936395,6.812293590050732,19.464635030373014,-6.002433906187742,68.31670233658768,83.34549499801744,8.653518577209297,9.560120706081882,10.559156130415515,7.032840334699467,-207.96253276194358,7.822337416945496,8.180182891378156,-1.8479743096618173,1.5250357927384175,-5.4175172198356085,-4.116388870536678,-3.6323632458009536,2.9650279667066544,-4.504423405121215,1.0818302700217042,7.936984604147008,5.258821815546678,7.883147683292532,16.214257795023986,9.986034219314918,-5.437718204433645,-6.713879327043912,-0.9215530957983495
9,-12.769736298546697,-20.780888384937935,-18.618578684858186,-18.079063523000404,-24.945542763891826,-20.563278024280223,-1.533764950753408,-26.282194492809808,1.73070470482268,89.39527755122758,12.502839003783908,-9.075697480787456,-3.086177216470972,4.954208821457143,-16.81075323893915,-0.5468587028281031,-9.405910713905365,-0.5854273880328109,-2.916772095702454,-6.920167268495251,-7.798925274134811,-9.85866855470788,-13.530044183837552,-9.8348727922394,-21.557236707178916,-11.654143462881956,-11.923764178679969,-12.579163485013622,-10.287261726891616,3.189007006107541,-0.5970677548126294,-4.059696922634803,-13.336844522479346,-27.173832555883465,-16.413167370100613,-5.846468631078762,-18.392647306389158,-18.966503814628425,-21.387999836375013,-15.105464721292968,-62.7277980893967,-72.37712123603765,-74.06577954191962,-75.09433632700353,-89.48813530140893,-92.30709817857822,-99.3889757993975,-19.868026792799665,-0.4316863885741655,160.06874335328223,0.2633171256996238,11.43754890987928,5.136640311094376,-2.623943854822494,-8.586297205646822,-14.256036546332876,-14.526867194349009,6.507886146514158
10,4.665499757502426,22.99401661801291,-5.93179773002435,23.84166408410619,25.21601603527436,25.16338244549215,35.58514044743673,32.642588621097815,13.883283081729891,11.850052445884003,13.96813383129859,6.6262186227210504,19.173931013175203,6.5256104009993425,25.45726587952231,25.35604910651975,21.583395663475763,25.45169748316428,4.9681406283164025,21.89448679759317,13.204869043680441,-214.4335041264675,18.10307997690077,7.682134357652197,24.412788372469517,53.11519758634292,22.84098626541082,30.576312831448,21.365560380904174,22.676734137419885,39.60189951396413,38.67465446358945,28.737839450135183,3.4715187139600117,10.606118021171035,24.25284566923012,26.033270808212976,25.926352029571575,18.254509647995466,12.796727085468785,2.042283150481487,6.528663741011598,1.012061718141348,-0.4989338792578784,-1.7931731297214164,-4.293361985653173,-6.37051090898597,21.37716833637259,18.54404611126652,1.3150667645312542,40.49387717829026,25.17134716606984,14.419971962544224,13.015804841667494,24.30744585564998,1.3031540040248426,22.31006361176777,4.161691786657464
11,28.186119870439892,25.340429998731828,30.86011630206368,29.881740149706715,22.614185191322054,23.498735103855935,7.576137907213229,13.80165584692135,10.440429008373508,22.6009650897113,12.920250767664045,47.73464144465181,28.119218617568638,43.505885336802315,32.60304311658954,25.022527138435727,-194.44566689649014,27.528516906182954,32.431932278147514,39.582637055280806,22.05429967389655,24.86169113640726,25.52210093113764,20.315592211459546,14.80539990550713,9.384302472644334,1.1714094468569436,6.635634556991136,13.125456347944818,13.67442897463593,30.74867348239556,35.47481830956883,29.25229228737535,38.065116355711886,39.84456054582486,34.99548877728794,30.677757051917258,32.67864234659964,21.105557547616424,32.85087566787366,35.66287951162687,21.099689497291756,31.886986073784694,26.146025244448413,23.399063519104867,16.035011052604943,18.486654152495554,23.274485864946953,29.4962011536043,25.78836627835846,47.122888213446934,22.786624926010205,9.280934560884814,57.678094254917504,20.524536572040784,25.515132845888512,26.690217302013917,36.525103879587846
12,6.33673513722434,5.064703228412276,1.0596753000014787,-9.241958588750963,-14.229039392638674,-11.006010832390729,-3.700479618933608,-4.780034822492536,-3.3707588651994884,-14.79808820299062,-3.451425052926129,-2.008853782955673,1.778031456406877,-7.731892526487941,2.377500334162407,1.4988423793528423,-4.1792736234526116,-2.873006973276928,-1.3384898009600565,-9.236326796558496,7.1761839609572355,0.9492289483706353,8.523934805349839,-184.26314560727397,2.7934728777210607,-9.025853547666344,-0.7771158601728322,-15.361143597790182,157.8410370927887,-9.14511768625316,-9.63371230331838,-12.60441241008735,-12.931873757177783,2.086079193404961,2.497525635810742,-4.034521649667331,-13.52196380067947,-0.1410484691413662,-5.048346064368992,4.304060865433908,-6.315863363799318,-4.106248338551271,-3.0113282009094284,-4.801367173900793,-0.9334730975845335,-7.08180573673199,-6.286977019183098,-2.0382564296843864,8.437055312777588,-8.169729636523018,-10.240533844136563,-2.60253159752743,-7.702214141134924,-2.300201878249607,-0.7684397107880724,-8.008846823026678,-3.1436341354415225,-6.070041334155299
13,-8.425756776058616,1.7673184044444852,-40.94835085817331,-5.7048662103751715,-9.810051940520097,-8.806037847990769,20.601076191193947,-5.62252412992368,9.543367688505294,166.75616105413124,29.70505144207173,1.8914158718833047,6.381958724043759,8.127828880308922,7.689459418904081,2.771697672241332,8.140049950460316,18.99447085490591,20.845741338195353,14.056399932564755,2.397295204430402,-0.7165304608498984,3.9227099649703683,1.5367940113733127,4.5502049847643145,17.90567719304542,-0.25727751065630067,9.876507112787147,-3.4100424770615505,-9.23938192616686,-19.00931497056889,-18.41853511825199,-17.591277946448695,15.3895148938249,7.467244227141881,11.920355419727802,7.062398626527148,2.3687418717195876,-2.490613248010449,9.771176236444681,-18.751205183145363,-26.661535832582018,-20.430863985383752,-26.150881735241363,-36.65767684780616,-35.28915255437681,-38.155622025532985,-7.841201806853036,35.580089049945606,-134.7450190772158,-23.588249327490118,-26.919836561422173,-9.973305637118097,9.1229302526107,-3.2465232637753245,-26.261299922176036,8.129759657535132,16.222439226258256
14,33.79640920495398,0.8979297049492176,0.7510501513641085,-14.47088318626498,4.507149319643693,-29.943086496003474,-8.33967983759364,0.02674824981930062,29.401604901523214,3.03462085684682,-19.900430669400166,48.733528715604486,20.7620712454926,41.23101371224688,0.07452791258500918,16.72805485552439,20.40732977058803,41.30820366471262,51.501808291372875,41.78234508347724,43.812990494545126,21.30584574071497,44.45786650568886,-0.9119110560796283,0.916010192149953,-20.672134204276176,-0.5522227463918076,-28.069058215723068,14.406919593921822,5.172715512650191,135.2595621821255,72.53537066964998,13.140223995901149,-18.045611590525887,-20.21938761118059,-14.115747070566789,14.666123625098203,22.426548695964627,12.232336178869776,-1.962709735020324,7.372163559054366,-3.9648138241309514,28.85978811568684,18.134118704408483,22.06103829450265,-4.550684005692076,1.7559228443528467,4.225210062126481,-40.7445884153607,-6.323047197492901,73.26849814876213,-130.55949828607493,82.16041142847052,5.903513140867865,-0.0910575555785297,53.35982559347111,22.479698880622646,42.3128683186874
15,14.618392566694249,11.900789157268052,11.901155768190362,0.030429582878617526,13.709787341170559,4.457632785700542,7.905643147067857,4.902890777813734,5.959712928632573,22.134132864285476,17.335978790512605,130.3561973679286,-4.435827606414737,-196.067339533087,15.900963956404285,21.501748863618804,2.25577021460676,2.383678045303131,30.24578292409772,5.335663839123347,17.964256061263303,11.601742468594376,9.080244146313278,12.279683403383547,12.281816183201515,3.600807356620826,3.8329629684908566,6.575405735761577,8.275311780176244,4.8625373877967455,4.622055087919475,3.709240340980896,1.1582439344650257,7.34788046001868,11.45897625101038,12.019624506016699,10.437758710691227,15.429766854896917,5.029687685455379,7.117810598049257,18.461547610293835,11.183518983274274,25.04979580351768,23.265364752420645,15.516099115254903,17.49143446921514,13.615091315061115,13.872714414399978,-4.971596410612898,30.120783667668256,12.816760818365374,4.6617944382614915,7.451020350246532,6.078942279105754,8.940524692450142,26.35310623815569,7.490112116251147,79.91390499248035
16,15.681850288390162,9.736048503333912,22.951654573636468,31.88952703097468,19.516717098396768,24.0712764025599,12.77851797985541,14.404724160765852,-0.1441068699897316,13.095836102908876,3.571495939690314,29.455386746868864,35.849275940480226,30.14391386298762,-196.9480793792337,33.13776618907838,39.159722556871486,42.88505424274782,17.422222662221177,23.085247310721513,10.260660712521737,14.545244724486057,19.71086892692245,21.53424602139844,22.43011861217672,23.065906681815285,8.941198348642024,18.096011258487184,13.508786892934403,13.809405956128213,12.063985221321703,18.283262011925583,18.618895789928473,46.90998395986503,55.028484158991205,47.4193912822403,25.169153632946582,28.910180671680052,28.241264450910876,47.19101674892027,26.55004073412783,20.718501663788228,9.645067010609301,17.29020632809512,16.486762750985996,18.228835961813406,13.48559768424633,16.33573944345817,14.742725460233885,14.14862152765928,25.61328155216055,16.629123846862534,14.270018937463652,57.194704681351375,27.326774279333453,18.63606583321132,19.03418652511989,19.94245999195759
